Proposed,WithoutToms
0.8513213451604368,0.8534843244953776
0.8589094607401243,0.8609030213873486
0.8619590840707441,0.8580531138086601
0.8264814359478732,0.8201771736133587
0.8561499116740368,0.8522056407292835
0.8447882916733397,0.8203743569161163
0.8599196671926553,0.8538829333302159
0.8522465504804896,0.8490021996056666
0.855649087464326,0.8503986941152983
0.8463688485427616,0.8451789868407347
0.8374194027449476,0.8180263237702432
0.8111811311874069,0.7988576091391268
0.8205690332217109,0.8226756734684354
0.7330658994826911,0.7314765056687856
0.8413807299908654,0.8255264903677303
0.8510019922653229,0.8553056913794914
0.86313385214924,0.864651374753152
0.8644661225672478,0.8606347565885138
0.8387606424997806,0.8298400099218654
0.8508150831549481,0.8479756611280131
0.8587153196622437,0.8456502580888833
0.8617769274825439,0.8557583081570997
0.8528655248029396,0.8553300687447029
0.8649838029460302,0.864063524440883
0.861818314643679,0.8547098502607281
0.8510869290781933,0.8392345939430466
0.8209941653203733,0.8160124800042305
0.8059782141497501,0.804322134053689
0.7265625,0.7194982585981715
0.8141834215600782,0.7977311485133832
0.8288203786438921,0.8112362331394629
0.8340915138690016,0.8166080261077966
0.8438818565400844,0.8301762433925205
0.8187298886710803,0.7938927513601269
0.8432598152577537,0.8329917895554574
0.8396970007165524,0.824226414126518
0.8281999651975042,0.811294164598481
0.8488715433794644,0.8316729601897078
0.8419585783687037,0.8232309780196085
0.8506434006613283,0.8430050083472455
0.8137097455836362,0.8061293599729089
0.7889006424314353,0.7713331541975356
0.721974991610371,0.7020586309740307
0.865856548082456,0.8726010889940194
0.8548081368469718,0.8571133878842054
0.837793463801637,0.8321464422793032
0.8477805081497847,0.8497849282163008
0.8405543013593352,0.8269302186283318
0.8555769342895458,0.8553718532173512
0.8563771193658652,0.8603211344202614
0.8577844836660935,0.8589350399851864
0.8504247113244702,0.8486943427222013
0.8391913733626034,0.824863482656024
0.8024278206873735,0.7956981151017745
0.814910539114907,0.8281302103096577
0.7258208563173102,0.7238004358534604
0.8640496011703647,0.8634245978013908
0.833907284768212,0.8236462755578681
0.8549269143238867,0.852997438278165
0.8486179313007493,0.8289289013111333
0.8658888029802488,0.8664444008629143
0.864505384194196,0.8686955054283625
0.8598890768941531,0.8603742974679878
0.860423738733466,0.8580273002455879
0.8403524293141686,0.8282422197494526
0.8096577830068035,0.801819689848443
0.8176281748654518,0.823372287145242
0.7244115278492878,0.7198109430892209
0.8428608492605725,0.8383517646629439
0.8591843362872917,0.8548151723028485
0.8566617971129323,0.8414632640715088
0.8649778386364455,0.8624832477436342
0.8602887031733972,0.8610825367838278
0.8733297186577504,0.8708551275482849
0.8653040650016203,0.8642975381255943
0.8515994229142829,0.8386548620260802
0.8184841037233693,0.8100973992332401
0.8114356261876808,0.8123661068304749
0.7285640566012114,0.7273914028053443
0.8216274733866602,0.8110700582634646
0.8376642598813339,0.8338561991481113
0.8362602274995011,0.8295690899747963
0.8321491791750527,0.827606747998475
0.8564028128832053,0.8508592924052811
0.8559144608942725,0.853939658094823
0.8517852755182537,0.8433636872360991
0.8038898780988906,0.801715242881072
0.7905509039249704,0.7850218543208067
0.7145023454883009,0.7066548946032447
0.8355269501494552,0.8128633895536015
0.8528795627699042,0.843699459359549
0.8588815826960992,0.8564991100196021
0.8556503773961427,0.8519309320460453
0.8514763491785067,0.8446915105346235
0.8382285285357999,0.8199094155143904
0.7947777877134937,0.7868353155874395
0.806668788982821,0.8113355469470578
0.7286106129338538,0.7269199927571847
0.8564786461523078,0.8383043186728587
0.8538105478004155,0.8388851286018179
0.8578450426953894,0.8419135078481771
0.8527542240593429,0.8381492948056416
0.8480041472265423,0.8368807149868265
0.8353307798964897,0.8327408920667347
0.8204850393700788,0.8030134066859961
0.7402903656561639,0.725339468073168
0.8575775445217596,0.860346750952868
0.8641128541894686,0.8597273141159274
0.8616696545375261,0.8575711789980641
0.8510403194414797,0.8391043741021449
0.8196277316056397,0.8103720112059417
0.812324382437022,0.8128198414776379
0.7296804028927037,0.7258470941453999
0.8708181517058629,0.8674884437596302
0.858775837281105,0.8576359327181942
0.84553520215765,0.8378059071729957
0.7987478099556838,0.7959770478928901
0.8107324492608964,0.8188291506239272
0.7164881942135018,0.713110272099987
0.8706651437458991,0.8686320083483541
0.8603570123833159,0.8433549029367845
0.8130395395928808,0.8084393048443496
0.8104318839158783,0.8122623687797412
0.7216966191558218,0.7163837240635947
0.85611050472355,0.8426418331086877
0.8136622894283061,0.8033553674281959
0.8062791435755963,0.8079587220808595
0.7264501446374467,0.7176096462170399
0.8085493908076111,0.8007984899306074
0.7900006328713373,0.7761987147800297
0.7294356220724323,0.7152247489580711
0.8255676949443016,0.8168805335621514
0.7679547080219763,0.7500259263100194
0.762164481789615,0.7595346349291254
0.7314670813893209,0.7166345726559028
0.7517018989609459,0.739467380583345
0.7386336007780209,0.7068916213897627
0.7646744930629669,0.7407518346562828
0.7488897348052278,0.6921647568906782
0.7853129491702601,0.776595744680851
0.792326509591863,0.7403583358639538
0.7807486631016043,0.7543122191621974
0.8028452874925904,0.7909774436090226
0.7880413951705635,0.7780775237824791
0.7868356785672752,0.739623725405716
0.7593690851735015,0.6943592887798896
0.7147192716236722,0.7302475178296741
0.7920370602228621,0.7696917808219178
0.7787610619469026,0.7571652645087694
0.7541478129713424,0.7156376746282109
0.6419503750721293,0.5725880833794503
0.7457273320287019,0.7252781211372065
0.5540038436899424,0.550409530900968
0.7194057083279031,0.6687344913151365
0.7177783683231465,0.6754925137903861
0.738964096527369,0.7368944923689449
0.7207909761871606,0.6792907557238768
0.713648784697253,0.7017486517404805
0.7264751662657422,0.6777833922856662
0.7509688531649203,0.7232
0.7415643180349063,0.7083708370837084
0.7341097235863617,0.7153581482639975
0.7466767945309533,0.6845106113398797
0.7075432525951557,0.6696170212765957
0.647891231964484,0.6382651491848662
0.7550432276657061,0.735335744613933
0.7275706677591152,0.7036455059710873
0.7260198456449835,0.7007323568575233
0.7076379974326059,0.5997485331098072
0.7239052404881551,0.6821226172076249
0.5973258268824772,0.6030333003626772
0.739093242087254,0.6859961141832313
0.7159533073929961,0.7006589268904926
0.709364633835162,0.6541023558082859
0.7411300919842313,0.7245166279969064
0.7356292076644225,0.7047588731497693
0.7279643231899265,0.7143723468768951
0.7862249761677789,0.7472903593839133
0.737410071942446,0.7056379821958457
0.7812061711079944,0.7234234234234235
0.7300177619893428,0.6696672560681562
0.7221869040050858,0.7289719626168224
0.7326283987915407,0.7051454138702461
0.7493734335839599,0.7165424739195231
0.7122456716795147,0.6663519043122442
0.6413122368994049,0.5463071512309496
0.7168722120178431,0.6886043118819906
0.5392939963926823,0.4959451029320025
0.7155762387079113,0.704193908467549
0.7169418801196203,0.6391275611368142
0.7115101165751039,0.7063816409933983
0.7670582024547974,0.7152103559870551
0.7353216530694129,0.7041429231480055
0.7512431776834445,0.6935880735272832
0.7437475448474532,0.7024257947868012
0.7570460221191581,0.6801891108738752
0.7043309631544926,0.6335403726708074
0.6776366934438974,0.6704225352112676
0.7584968577658073,0.7258406543471675
0.7154346993489085,0.6844256092023612
0.7074426989441154,0.671892497200448
0.6763571640462771,0.5926221335992023
0.7523745819397993,0.7256841411144082
0.6111621799080762,0.5829766999524488
0.7361011348944118,0.7229293809938971
0.777662260507946,0.7679073614557486
0.7819482985249014,0.7716186252771619
0.7887950200088928,0.7529145077720207
0.7441117764471058,0.7369538834951457
0.7815259881279861,0.7822784810126582
0.750879020705821,0.7416666666666667
0.7568879371877231,0.7319427684881917
0.6963365769891242,0.6953951462352209
0.8000566011037216,0.8047732696897375
0.7548922990285795,0.7389507154213036
0.7507106310403638,0.745871250421301
0.6919494344644045,0.6275010642826735
0.7516679021497406,0.7469125065228736
0.5673202614379085,0.5807743658210948
0.7516156223658331,0.7353244078269825
0.7577433628318584,0.6938341601700921
0.7537857543466069,0.7090817525600134
0.7622784810126583,0.7227365447983681
0.7454744925946243,0.7247992132437305
0.7477678571428571,0.6949011792061119
0.6974289580514208,0.6710856323898244
0.6399023463990234,0.623610887421485
0.7573805689747719,0.7148038245961095
0.7465277777777778,0.7379344424312304
0.7335938552755693,0.7177602799650044
0.6812568391433484,0.6282652377762894
0.7099579242636747,0.6549728752260398
0.5279229711141679,0.49679542698770135
0.7632781267846944,0.7581457843466577
0.7809965237543454,0.7837880963778523
0.7716371220020855,0.76313033068981
0.7868063420158551,0.7920761191701763
0.7570188871873405,0.7291107250039488
0.765987154426138,0.7257298031228785
0.7112666200139958,0.7090044485350514
0.7793466223698782,0.7867001254705144
0.7672176308539945,0.7666509951418273
0.7407201445850132,0.7508713692946059
0.6688280110228562,0.6134892461891835
0.7368878585917126,0.7547945205479452
0.5325191706901449,0.5559756698997206
0.7768595041322314,0.7299917830731306
0.7834574877986129,0.7306568220273804
0.7915853998328225,0.7580671054743939
0.7725786163522013,0.7025532606927956
0.7399670148433205,0.7117338003502627
0.7009229921476787,0.7050654884014518
0.7983101662578359,0.7623506619309008
0.7640358014646054,0.7259235360542023
0.7496920760914192,0.7160705117234297
0.685978035970078,0.6212285652268288
0.7725199543899658,0.7585719335454224
0.6092789267747345,0.5714285714285714
0.7741347905282332,0.7555033754035808
0.8089855891494773,0.7939468052583308
0.7737579617834395,0.7103064066852368
0.7430323299888517,0.6969948530632575
0.7023327280346418,0.6920300751879699
0.8168002210555402,0.7966804979253111
0.782238108331042,0.7619778869778869
0.7703621479117525,0.7423651721897336
0.7035419699175157,0.5963414634146341
0.7527472527472527,0.7322056606933512
0.5708616780045351,0.5963952365626006
0.7825643640071374,0.7723483759701063
0.8069157577164076,0.7630125036347776
0.7633434038267876,0.685199565149868
0.7281443168916362,0.7378998018681008
0.7956532600549587,0.7615195724396938
0.7746829146978363,0.7655889145496536
0.7618808777429467,0.7385879488740109
0.6655157531290462,0.5697151424287856
0.7516918271733473,0.7117582589635196
0.566717791411043,0.5384615384615384
0.781023720349563,0.7405389040266425
0.7622682660850599,0.7332576617480137
0.7162180625768547,0.7262290256108331
0.806434171397675,0.8031874906029168
0.7923056228140974,0.7659254807692307
0.7639473326998778,0.7428571428571429
0.6842188239003626,0.5963665086887836
0.7540983606557377,0.7362224039247751
0.5690133037694013,0.5835168291915697
0.7414898865318205,0.6778380154427468
0.721542454579162,0.7253500148942508
0.7906976744186046,0.7289605843859382
0.774798927613941,0.7174574209245742
0.7539009706352132,0.7102893890675241
0.6771609276177091,0.6087479935794543
0.7561162079510704,0.6826843413421707
0.5843765648472709,0.49442497610704045
0.7180800862882567,0.6795219123505976
0.7649413020277481,0.7296151337247228
0.7464152947424323,0.6850252566400521
0.7348961821835232,0.6946895000864902
0.6520726595249184,0.6063806380638064
0.7426819068859771,0.7076483202287348
0.5365053322395406,0.542558657304333
0.7158711057628026,0.7222961976623761
0.7036593479707253,0.6794795978710823
0.6804511278195489,0.6610486891385767
0.5943337484433375,0.55723124516628
0.7089562665921475,0.7044833681504098
0.5624229135261066,0.5607794618001856
0.7732420331840927,0.7521522428636158
0.7716221602231965,0.7434956105347167
0.6904505612794095,0.5997216146351163
0.7728026533996684,0.74375
0.6100867678958786,0.6085718804365017
0.7444135924897527,0.7403508771929824
0.6514757608196972,0.5808502185141041
0.7378987898789879,0.6981101068200493
0.521856449001619,0.5366624525916561
0.6779975278121138,0.6036767849508337
0.7247744621790423,0.6915692092860883
0.5963240299523486,0.5649698593436034
0.6998867497168743,0.6294235477409303
0.6109792754311026,0.49028716216216217
0.6282960022682166,0.5944358043891481
0.8702420403156411,0.8730849899177459
0.870346862609451,0.8737951887352917
0.8627455392806591,0.8630030752774435
0.8738431454334659,0.8774882810169049
0.8487772901910086,0.8475783412095552
0.8727050456648507,0.8786235519575175
0.8720342574213261,0.8755397729151374
0.8697516622481501,0.8717934016790193
0.8641118745191204,0.8652990061155313
0.8612862025874742,0.8638948261700226
0.8606670173979567,0.8628035771232994
0.8737852052507116,0.8764674834637888
0.8671350556986829,0.8713260662694887
0.8712158888184219,0.8744152670308766
0.8700319243855298,0.8689791243501526
0.8617318907287824,0.8612085821603704
0.8527580314992529,0.8577707068774874
0.8581549121978701,0.8642372267677124
0.8434913365601276,0.8457273874498449
0.8605982587486026,0.8628095721588902
0.855962388451384,0.858081562731027
0.8669367700253137,0.8693439064368936
0.8498378785512865,0.8479343620260482
0.8633452597943249,0.8659685354716364
0.8600970991734421,0.8628173519613301
0.8616481285807944,0.8631947452637535
0.8578237128423002,0.8598501395932614
0.8596274904276722,0.8607959391140009
0.8601476570739792,0.8604902951630002
0.8661638544513692,0.8670445540988331
0.8572029981604693,0.8597155391218463
0.8637880636177412,0.864043063283123
0.8676242727588771,0.8672808435552904
0.86133697234187,0.8604801875628988
0.8550605768328792,0.8568335348159649
0.8580679456821148,0.8595485358227011
0.8437112356182703,0.8451256897608829
0.8617318063490089,0.8608137516630102
0.8733049703162284,0.8763083672145187
0.8526028505003538,0.8513590546936106
0.8709114091861025,0.8758373972396684
0.8718700669084088,0.8754050279025275
0.8717243203915603,0.8733495373145715
0.8624989174629328,0.8659113774550544
0.8563041610659147,0.8585388385870029
0.8581727172567636,0.860630812598495
0.8700895403474781,0.8720662565955812
0.8655996168110713,0.871750186085693
0.8692981883429879,0.8739560265562313
0.8640621903543697,0.8634044096187351
0.859193729699948,0.856722122596437
0.8432856518325961,0.8468693107183186
0.8571518608388744,0.8648078182345965
0.8339832077560952,0.8385288276609416
0.8661786953813295,0.866621720444748
0.8454537449509261,0.8459040570735586
0.8586263907732555,0.858547809223285
0.8627215818693975,0.8637151161644592
0.865633475740547,0.8674991837709563
0.8562947356204343,0.8598401238204955
0.8564501833079277,0.8593707028308905
0.85082674007365,0.8501702509360455
0.8645644210861602,0.8625533614654906
0.8532379441838491,0.8552705276128598
0.8592183246322107,0.8605794560565332
0.8561708022654118,0.8554041198801554
0.8570025008931761,0.8536667733885364
0.8414858925280023,0.8451161130961484
0.849251097334721,0.8491433819952989
0.8334689676903093,0.8355883485005706
0.8564460134142418,0.8574909077291462
0.8769231108572084,0.883014980133717
0.8760251482454225,0.8824633594187911
0.8749839898595082,0.8785041447691578
0.864930749401133,0.8679214013602772
0.8636760976229994,0.8686113601155281
0.8601259815342135,0.8638195324999502
0.8767389135757686,0.8784651679524802
0.8651234740889372,0.8706299532750772
0.8758115400487544,0.8796006847944505
0.8712138300655954,0.8722420736828415
0.8659783261754823,0.8659104503583508
0.8486238316106703,0.8517757005051769
0.8571415687777603,0.8601040918880115
0.8373681630587752,0.8419419642857143
0.8528436178070234,0.851702301167399
0.8521304828438063,0.8535754225539329
0.8510400864068337,0.8517358478124691
0.8572170230823751,0.8571441173227479
0.8475148207222739,0.8495943048909553
0.8492018303154644,0.8479049153908138
0.8522564861462406,0.8507457674924618
0.8460820810616473,0.8462427070129543
0.8536040469704946,0.8523492197005648
0.8526080316521922,0.8485799774366017
0.8513074367735365,0.8520408612179177
0.8466326918615913,0.8473312255904779
0.8431799301068994,0.840733772555926
0.8254339501501915,0.8274538405435492
0.8714458719460826,0.8783960734323647
0.8692305157357061,0.8722705624137901
0.8651933017064363,0.8686051496075671
0.8576448959495535,0.8627574315839249
0.8567059466614263,0.859845565813385
0.8709544289010119,0.8749845420015899
0.8648206217020309,0.8712674613749177
0.870852251314538,0.8771441755628322
0.869050690996071,0.870631916292922
0.8636455204138783,0.8627593975660418
0.8484055195086485,0.8539214585162247
0.8570717276676677,0.863416796121286
0.8375728050621989,0.8409215432107014
0.8748130267374511,0.878649006048256
0.8671931687461286,0.8712087434071013
0.8599498724230586,0.8645371871161062
0.8576022473990736,0.8608583378394783
0.8733791635570807,0.875240041850055
0.8671931788283246,0.8725006814057122
0.8713398880436343,0.8759141568469183
0.8628537458077686,0.8644773205463911
0.8602242873994923,0.8606989675378631
0.84509950347753,0.8500544119500097
0.8554323038941994,0.8603384703502837
0.8372468143994536,0.8416801723984398
0.8639830574182501,0.8667489137080578
0.860701388621938,0.8627953919414736
0.8529772269838757,0.8553966540148951
0.8712992901139791,0.8719919092350429
0.8611084440653518,0.8652128515658772
0.8702204354807919,0.8733301092777376
0.8652669320561092,0.8647919851315833
0.8624816599364359,0.8619455543425654
0.8438216524670721,0.8467365419744626
0.8553727730398035,0.8575099380439064
0.8349385257426968,0.8399493995652638
0.8557669966605771,0.8589127856231676
0.8629391435490522,0.8630351849636453
0.8650992041378464,0.867359260170113
0.8626808872415174,0.866642643925138
0.868068124230797,0.8713070072541028
0.8637294548680337,0.866081122831796
0.8617261847624448,0.860468863639333
0.8457567818492366,0.8475203893409632
0.8525285060585978,0.8560166916337453
0.8343048026542416,0.8379170176963662
0.8533881209267046,0.8546962330167673
0.8583972737346073,0.8605888193846413
0.8580529298830619,0.862034823237393
0.86152580825513,0.8675645009211971
0.8616227933343039,0.8635374094239795
0.8605730772649269,0.8606582260397507
0.8444663377836374,0.8489823865514473
0.8445911454303131,0.8497374466310451
0.8313113593127294,0.837571375849003
0.8599360642331425,0.8603035598225148
0.8592709642004883,0.8614309841854753
0.8612912691572763,0.8620182433180514
0.8589845519511136,0.857171015791242
0.8532759571684498,0.8524134456455448
0.8509763766596954,0.8512109433398116
0.8512527663427909,0.8538294384159174
0.827439189517613,0.8308065054003716
0.8642016074479184,0.8679063780781086
0.8722413303898296,0.8734560508345122
0.8681692948815573,0.8667304345099023
0.8622292008010195,0.8601287488204654
0.8535512801967308,0.8552225521367481
0.8575441671663823,0.8601992137260447
0.8373538662051084,0.8431042462633065
0.8703239961501795,0.8776275577920915
0.8637287578791757,0.8652611787566514
0.8556474387101856,0.8540032302722658
0.8421779890171414,0.8481059575306603
0.8496140646911947,0.8584800034802439
0.8280565316128324,0.8308963053912267
0.8701407487475358,0.8698008448732577
0.8629197817146401,0.8619637009491036
0.8503525136222962,0.8539461421263789
0.8547644553122283,0.8627577673907066
0.8332950283150695,0.8382693535150907
0.8642060839876473,0.8620829316181747
0.854655847145488,0.852748633244155
0.8547991849921069,0.8556971454656531
0.8341099956090036,0.8363803984571478
0.8439764589094519,0.845674254727628
0.8481160469800176,0.8443085469798282
0.8334531240434693,0.8344451750231247
0.8547132277161278,0.8574827650765589
0.8387629777106393,0.8434829550946127
0.848963778789348,0.8500747693652656
0.8356741410947364,0.8324516569178978
0.8379293441707231,0.8373917931422147
0.8237175401800716,0.8245873006929968
0.843363073561544,0.8436303868149683
0.8158750663191161,0.8086433553925952
0.8356572001869734,0.8366159903021676
0.8363615933479409,0.8327190557676276
0.8393556616659329,0.8314561901383469
0.8284944763991601,0.8207233192811183
0.836767509705281,0.8364298395395384
0.8299053440007326,0.8257125258973067
0.844708735061486,0.8407494939671842
0.8358340688437775,0.8330714586053511
0.841782832836304,0.8396188918793082
0.8401140072633659,0.8362037294739771
0.8272893120939753,0.8136615743894132
0.8269175317185697,0.8183851278945161
0.8293739015050109,0.832921528254404
0.8082619952881902,0.8040696742887226
0.8289279793700497,0.8239851776991747
0.8270405655298331,0.8293753517163759
0.8389588002068609,0.838383951963838
0.816867610227736,0.8169404093299539
0.8274385189278807,0.8246206482859746
0.8357121786289682,0.82886850957061
0.8400547133249744,0.8348299801800405
